Número Fistel;Número Estação;NumCnpjCpf;NumServico;Frequência (MHz);Banda_MHZ;Frequência Inicial;Frequência Final;FreqTxMHz;FreqRxMHz;Designação Emissão;Número Ato;Data Validade;Entidade;NumSetor;Tecnologia;Tipo de Tecnologia 5G;Latitude;Longitude;Latitude decimal;Longitude decimal;EnderecoEstacao;EndBairro;EndNumero;EndComplemento;Cep;ClassInfraFisica;Data Primeiro Licenciamento;Data Licenciamento;AnoMesLic;Situacao;Caráter;Empresa Estação;Faixa Estação;Subfaixa Estação;Geração;Código Nacional;Código IBGE;Município-UF;UF;Nome da UF
50409146285;659115042;02558157000162;010;;;;;2150;1960;5M00D9W;166262022;2038-04-30;Telefonica Brasil S.a.;2;WCDMA;;-9.59194;-35.75528;-9.59194;-35.75528;RUA 15 DE DEZEMBRO;SANTA LUCIA;49;;57082860;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;2100;I;3G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;665603088;02558157000162;010;;;;;1823.75;1728.75;2M50G7W;56272015;2031-03-12;Telefonica Brasil S.a.;;LTE;;-9.54417;-35.75139;-9.54417;-35.75139;RUA TANCREDO NEVES;GUAXUMA;1111;;57038730;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;1800;SE4;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;684752891;02558157000162;010;;;;;1821.25;1726.25;200KG7W;56272015;2031-03-12;Telefonica Brasil S.a.;2;GSM;;-9.56028;-35.75306;-9.56028;-35.75306;LOTEAMENTO JARDIM FORMOSA;TABULEIRO DO MARTINS;S/N;;57081006;;19/04/2005;28/03/2025;2005-04;Licenciada;Primário;VIVO;1800;SE3;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;1016395270;;010;;;;;2160;1970;10M0G7W;48412023;2038-04-30;Telefonica Brasil S.a.;;LTE;;-9.617101;-35.739185;-9.617101;-35.739185;AVENIDA FERNANDES LIMA 56 GRUTA DE LOURDES;GRUTA DE LOURDES;S/N;;57052400;;10/01/2025;10/01/2025;2025-01;Licenciada;Primário;VIVO;2100;J;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;665602162;02558157000162;010;;;;;1823.75;1728.75;200KG7W;56272015;2031-03-12;Telefonica Brasil S.a.;2;GSM;;-9.66056;-35.72111;-9.66056;-35.72111;RUA ESCRIVAO JOSE DE SOUZA;POCO;S/N;;57025820;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;1800;SE4;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;665602162;02558157000162;010;;;;;1812.5;1717.5;200KG7W;147522023;2031-03-12;Telefonica Brasil S.a.;1;GSM;;-9.66056;-35.72111;-9.66056;-35.72111;RUA ESCRIVAO JOSE DE SOUZA;POCO;S/N;;57025820;;21/06/2002;11/03/2025;2002-06;Licenciada;Secundário;VIVO;1800;D;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;665602162;02558157000162;010;;;;;1821.25;1726.25;200KG7W;56272015;2031-03-12;Telefonica Brasil S.a.;1;GSM;;-9.66056;-35.72111;-9.66056;-35.72111;RUA ESCRIVAO JOSE DE SOUZA;POCO;S/N;;57025820;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;1800;SE3;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;659115042;02558157000162;010;;;;;1821.25;1726.25;200KG7W;56272015;2031-03-12;Telefonica Brasil S.a.;2;GSM;;-9.59194;-35.75528;-9.59194;-35.75528;RUA 15 DE DEZEMBRO;SANTA LUCIA;49;;57082860;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;1800;SE3;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;665602162;02558157000162;010;;;;;2150;1960;5M00G7W;166262022;2038-04-30;Telefonica Brasil S.a.;;LTE;;-9.66056;-35.72111;-9.66056;-35.72111;RUA ESCRIVAO JOSE DE SOUZA;POCO;S/N;;57025820;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;2100;I;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;665602162;02558157000162;010;;;;;2150;1960;5M00G9W;166262022;2038-04-30;Telefonica Brasil S.a.;3;WCDMA;;-9.66056;-35.72111;-9.66056;-35.72111;RUA ESCRIVAO JOSE DE SOUZA;POCO;S/N;;57025820;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;2100;I;3G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;659115042;02558157000162;010;;;;;1823.75;1728.75;200KG7W;56272015;2031-03-12;Telefonica Brasil S.a.;3;GSM;;-9.59194;-35.75528;-9.59194;-35.75528;RUA 15 DE DEZEMBRO;SANTA LUCIA;49;;57082860;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;1800;SE4;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;659115042;02558157000162;010;;;;;1821.25;1726.25;200KG7W;56272015;2031-03-12;Telefonica Brasil S.a.;1;GSM;;-9.59194;-35.75528;-9.59194;-35.75528;RUA 15 DE DEZEMBRO;SANTA LUCIA;49;;57082860;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;1800;SE3;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;691574510;02558157000162;010;;;;;1862.5;1767.5;200KG7W;48422023;2032-12-22;Telefonica Brasil S.a.;4;GSM;;-9.591889;-35.737861;-9.591889;-35.737861;LOTEAMENTO RECANTO DA SERRARIA I - Nº;LOTEAMENTO RECANTO DA SERRARIA;S/N;AL106;57048355;;05/08/2009;10/01/2025;2009-08;Licenciada;Primário;VIVO;1800;SE9;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;659115042;02558157000162;010;;;;;1812.5;1717.5;200KG7W;147522023;2031-03-12;Telefonica Brasil S.a.;2;GSM;;-9.59194;-35.75528;-9.59194;-35.75528;RUA 15 DE DEZEMBRO;SANTA LUCIA;49;;57082860;;21/06/2002;11/03/2025;2002-06;Licenciada;Secundário;VIVO;1800;D;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;659115042;02558157000162;010;;;;;2150;1960;5M00D9W;166262022;2038-04-30;Telefonica Brasil S.a.;1;WCDMA;;-9.59194;-35.75528;-9.59194;-35.75528;RUA 15 DE DEZEMBRO;SANTA LUCIA;49;;57082860;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;2100;I;3G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;691159793;02558157000162;010;;;;;788;733;10M0G7W;97432014;2029-12-08;TELEFONICA BRASIL S.A.;;LTE;;-9.6725;-35.71694;-9.6725;-35.71694;AVENIDA ANTÔNIO GOUVEIA;PAJUÇARA;113;RBR-NÃO;57030170;Greenfield;12/02/2009;11/08/2023;2009-02;Licenciada;Primário;VIVO;700;Bl 6-7;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;691159793;02558157000162;010;;;;;1842.5;1747.5;200KG7W;48422023;2032-12-22;TELEFONICA BRASIL S.A.;4;GSM;;-9.6725;-35.71694;-9.6725;-35.71694;AVENIDA ANTÔNIO GOUVEIA;PAJUÇARA;113;RBR-NÃO;57030170;;12/02/2009;11/08/2023;2009-02;Licenciada;Primário;VIVO;1800;NÃO IDENTIFICADA;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;659115042;02558157000162;010;;;;;1812.5;1717.5;200KG7W;147522023;2031-03-12;Telefonica Brasil S.a.;1;GSM;;-9.59194;-35.75528;-9.59194;-35.75528;RUA 15 DE DEZEMBRO;SANTA LUCIA;49;;57082860;;21/06/2002;11/03/2025;2002-06;Licenciada;Secundário;VIVO;1800;D;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;659115042;02558157000162;010;;;;;1823.75;1728.75;2M50G7W;56272015;2031-03-12;Telefonica Brasil S.a.;;LTE;;-9.59194;-35.75528;-9.59194;-35.75528;RUA 15 DE DEZEMBRO;SANTA LUCIA;49;;57082860;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;1800;SE4;4G;82;2704302;Maceió - AL;AL;Alagoas
50409307637;686830431;;010;;;;;2117.5;1927.5;15M0G7W;48372023;2038-04-30;CLARO S.A.;;LTE;;-8.94362;-35.66395;-8.94362;-35.66395;RUA SÃO JOSÉ;CENTRO;145;;57970000;;12/05/2005;11/06/2024;2005-05;Licenciada;Primário;CLARO;2100;F;4G;82;2705606;Novo Lino - AL;AL;Alagoas
50409146285;691159793;02558157000162;010;;;;;785.5;;5M00G7W;97432014;2029-12-08;TELEFONICA BRASIL S.A.;;LTE;;-9.6725;-35.71694;-9.6725;-35.71694;AV. ANTÔNIO GOUVEIA;PAJUCARA;113;;57030170;Greenfield;12/02/2009;11/08/2023;2009-02;Licenciada;Primário;VIVO;700;Bl 6-7;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;691574510;02558157000162;010;;;;;1867.5;1772.5;200KG7W;48422023;2032-12-22;Telefonica Brasil S.a.;;GSM;;-9.591889;-35.737861;-9.591889;-35.737861;LOTEAMENTO RECANTO DA SERRARIA I - Nº;LOTEAMENTO RECANTO DA SERRARIA;S/N;AL106;57048355;Ran Sharing;05/08/2009;10/01/2025;2009-08;Licenciada;Primário;VIVO;1800;SE10;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;659115042;02558157000162;010;;;;;1821.25;1726.25;2M50G7W;56272015;2031-03-12;Telefonica Brasil S.a.;;LTE;;-9.59194;-35.75528;-9.59194;-35.75528;RUA 15 DE DEZEMBRO;SANTA LUCIA;49;;57082860;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;1800;SE3;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;659115042;02558157000162;010;;;;;2150;1960;5M00G7W;166262022;2038-04-30;Telefonica Brasil S.a.;;LTE;;-9.59194;-35.75528;-9.59194;-35.75528;RUA 15 DE DEZEMBRO;SANTA LUCIA;49;;57082860;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;2100;I;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;659115042;02558157000162;010;;;;;1823.75;1728.75;200KG7W;56272015;2031-03-12;Telefonica Brasil S.a.;1;GSM;;-9.59194;-35.75528;-9.59194;-35.75528;RUA 15 DE DEZEMBRO;SANTA LUCIA;49;;57082860;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;1800;SE4;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;662340566;02558157000162;010;;;;;1812.5;1717.5;200KG7W;147522023;2031-03-12;Telefonica Brasil S.a.;2;GSM;;-9.65889;-35.70278;-9.65889;-35.70278;RUA PROFESSOR VITAL BARBOSA;PONTA VERDE;S/N;;57035400;;21/06/2002;11/03/2025;2002-06;Licenciada;Secundário;VIVO;1800;D;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;691159793;02558157000162;010;;;;;788;733;10M0G7W;97432014;2029-12-08;TELEFONICA BRASIL S.A.;;LTE;;-9.6725;-35.71694;-9.6725;-35.71694;AVENIDA ANTÔNIO GOUVEIA;PAJUÇARA;113;RBR-NÃO;57030170;Greenfield;12/02/2009;11/08/2023;2009-02;Licenciada;Primário;VIVO;700;Bl 6-7;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;691159793;02558157000162;010;;;;;2680;2560;20M0G7W;59072012;2027-10-18;TELEFONICA BRASIL S.A.;3;LTE;;-9.6725;-35.71694;-9.6725;-35.71694;AVENIDA ANTÔNIO GOUVEIA;PAJUÇARA;113;RBR-NÃO;57030170;;12/02/2009;11/08/2023;2009-02;Licenciada;Primário;VIVO;2500;X;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;691159793;02558157000162;010;;;;;2160;1970;5M00G9W;48412023;2038-04-30;TELEFONICA BRASIL S.A.;5;WCDMA;;-9.6725;-35.71694;-9.6725;-35.71694;AVENIDA ANTÔNIO GOUVEIA;PAJUÇARA;113;RBR-NÃO;57030170;;12/02/2009;11/08/2023;2009-02;Licenciada;Primário;VIVO;2100;J;3G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;700021400;02558157000162;010;;;;;2150;1960;5M00G9W;166262022;2038-04-30;Telefonica Brasil S.a.;1;WCDMA;;-9.61861;-35.69556;-9.61861;-35.69556;RODOVIA  AL-101 NORTE;JACARECICA;S/N;;57038640;;07/02/2006;09/04/2025;2006-02;Licenciada;Primário;VIVO;2100;I;3G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;691159793;02558157000162;010;;;;;2680;2560;20M0G7W;59072012;2027-10-18;TELEFONICA BRASIL S.A.;2;LTE;;-9.6725;-35.71694;-9.6725;-35.71694;AVENIDA ANTÔNIO GOUVEIA;PAJUÇARA;113;RBR-NÃO;57030170;;12/02/2009;11/08/2023;2009-02;Licenciada;Primário;VIVO;2500;X;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;691159793;02558157000162;010;;;;;2680;2560;20M0G7W;59072012;2027-10-18;TELEFONICA BRASIL S.A.;1;LTE;;-9.6725;-35.71694;-9.6725;-35.71694;AVENIDA ANTÔNIO GOUVEIA;PAJUÇARA;113;RBR-NÃO;57030170;;12/02/2009;11/08/2023;2009-02;Licenciada;Primário;VIVO;2500;X;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;700021400;02558157000162;010;;;;;1821.25;1726.25;200KG7W;56272015;2031-03-12;Telefonica Brasil S.a.;2;GSM;;-9.61861;-35.69556;-9.61861;-35.69556;RODOVIA  AL-101 NORTE;JACARECICA;S/N;;57038640;;07/02/2006;09/04/2025;2006-02;Licenciada;Primário;VIVO;1800;SE3;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;700021400;02558157000162;010;;;;;1812.5;1717.5;10M0G7W;147522023;2031-03-12;Telefonica Brasil S.a.;;LTE;;-9.61861;-35.69556;-9.61861;-35.69556;RODOVIA  AL-101 NORTE;JACARECICA;S/N;;57038640;;07/02/2006;09/04/2025;2006-02;Licenciada;Secundário;VIVO;1800;D;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;700021400;02558157000162;010;;;;;2150;1960;5M00G7W;166262022;2038-04-30;Telefonica Brasil S.a.;;LTE;;-9.61861;-35.69556;-9.61861;-35.69556;RODOVIA  AL-101 NORTE;JACARECICA;S/N;;57038640;;07/02/2006;09/04/2025;2006-02;Licenciada;Primário;VIVO;2100;I;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;662341333;02558157000162;010;;;;;1821.25;1726.25;200KG7W;56272015;2031-03-12;Telefonica Brasil S.a.;1;GSM;;-9.66556;-35.71194;-9.66556;-35.71194;RUA  JANGADEIROS ALAGOANOS;PAJUCARA;1128;;57030000;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;1800;SE3;2G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;534230903;02421421000111;010;;;;;1830;1735;200KG7W;125002022;2028-11-29;TIM S A;;GSM;;-8.944194;-35.663194;-8.944194;-35.663194;RUA PROJETADA;CENTRO;0;;57970000;Greenfield;01/09/2000;09/12/2025;2000-09;Licenciada;Primário;TIM;1800;SE7;2G;82;2705606;Novo Lino - AL;AL;Alagoas
50409428698;534230903;02421421000111;010;;;;;778;723;10M0G7W;97812014;2029-12-08;TIM S A;;LTE;;-8.944194;-35.663194;-8.944194;-35.663194;RUA PROJETADA;CENTRO;0;;57970000;Greenfield;01/09/2000;09/12/2025;2000-09;Licenciada;Primário;TIM;700;Bl 4-5;4G;82;2705606;Novo Lino - AL;AL;Alagoas
50409146285;691158320;02558157000162;010;;;;;2680;2560;20M0G7W;59072012;2027-10-18;TELEFONICA BRASIL S.A.;3;LTE;;-9.65972;-35.75611;-9.65972;-35.75611;RUA CABO REIS;PONTA GROSSA;332;;57014260;;12/02/2009;10/07/2024;2009-02;Licenciada;Primário;VIVO;2500;X;4G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;323765017;;010;;;;;3550;3550;100MG7W;105812021;2041-12-08;TIM S A;;NR;SA-NSA;-9.64402;-35.72833;-9.64402;-35.72833;AVENIDA GOVERNADOR LAMENHA FILHO;FEITOSA;301;;57043000;;29/10/1999;03/11/2025;1999-10;Licenciada;Primário;TIM;3500;3500-3600;5G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;534230903;02421421000111;010;;;;;1830;1735;10M0G7W;125002022;2028-11-29;TIM S A;;LTE;;-8.944194;-35.663194;-8.944194;-35.663194;RUA PROJETADA;CENTRO;0;;57970000;Greenfield;01/09/2000;09/12/2025;2000-09;Licenciada;Primário;TIM;1800;SE7;4G;82;2705606;Novo Lino - AL;AL;Alagoas
50409146285;1016395229;;010;;;;;788;733;10M0G7W;51782021;2029-12-08;Telefonica Brasil S.a.;;LTE;;-8.990666;-35.667666;-8.990666;-35.667666;FAZENDA MANGABINHA, KM 16, BR101;ZONA RURAL;S/N;;57970000;;10/01/2025;10/01/2025;2025-01;Licenciada;Secundário;VIVO;700;Bl 6-7;4G;82;2705606;Novo Lino - AL;AL;Alagoas
50409146285;1014899068;;010;;;;;2160;1970;5M00G7W;48412023;2038-04-30;TELEFONICA BRASIL S.A.;;WCDMA;;-8.991269;-35.668939;-8.991269;-35.668939;FAZENDA MANGUABINHAS;ZONA RURAL;S/N;N/A;57970000;;10/05/2023;01/12/2023;2023-05;Licenciada;Primário;VIVO;2100;J;3G;82;2705606;Novo Lino - AL;AL;Alagoas
50409146285;1016395229;;010;;;;;2160;1970;10M0G7W;48412023;2038-04-30;Telefonica Brasil S.a.;;WCDMA;;-8.990666;-35.667666;-8.990666;-35.667666;FAZENDA MANGABINHA, KM 16, BR101;ZONA RURAL;S/N;;57970000;;10/01/2025;10/01/2025;2025-01;Licenciada;Primário;VIVO;2100;J;3G;82;2705606;Novo Lino - AL;AL;Alagoas
50409146285;1014899068;;010;;;;;2160;1970;10M0G7W;48412023;2038-04-30;TELEFONICA BRASIL S.A.;;LTE;;-8.991269;-35.668939;-8.991269;-35.668939;FAZENDA MANGUABINHAS;ZONA RURAL;S/N;N/A;57970000;;10/05/2023;01/12/2023;2023-05;Licenciada;Primário;VIVO;2100;J;4G;82;2705606;Novo Lino - AL;AL;Alagoas
50409428698;534230903;02421421000111;010;;;;;1830;1735;200KG7W;125002022;2028-11-29;TIM S A;;GSM;;-8.944194;-35.663194;-8.944194;-35.663194;RUA PROJETADA;CENTRO;0;;57970000;Greenfield;01/09/2000;09/12/2025;2000-09;Licenciada;Primário;TIM;1800;SE7;2G;82;2705606;Novo Lino - AL;AL;Alagoas
50409307637;686830431;;010;;;;;1875;1780;200KG7W;50502011;2027-08-25;CLARO S.A.;;GSM;;-8.94362;-35.66395;-8.94362;-35.66395;RUA SÃO JOSÉ;CENTRO;145;;57970000;;12/05/2005;11/06/2024;2005-05;Licenciada;Primário;CLARO;1800;SE13;2G;82;2705606;Novo Lino - AL;AL;Alagoas
50409428698;534230903;;010;;;;;2130;1940;10M0G7W;48352023;2038-04-30;TIM S A;;LTE;;-8.944194;-35.663194;-8.944194;-35.663194;RUA PROJETADA;CENTRO;0;;57970000;;01/09/2000;09/12/2025;2000-09;Licenciada;Primário;TIM;2100;G;4G;82;2705606;Novo Lino - AL;AL;Alagoas
50409428698;534230903;;010;;;;;1842.5;1747.5;15M0G7W;29232024;2028-04-30;TIM S A;;LTE;;-8.944194;-35.663194;-8.944194;-35.663194;RUA PROJETADA;CENTRO;0;;57970000;;01/09/2000;09/12/2025;2000-09;Licenciada;Secundário;TIM;1800;NÃO IDENTIFICADA;4G;82;2705606;Novo Lino - AL;AL;Alagoas
50409146285;1016395229;;010;;;;;2680;2560;20M0G7W;51782021;2029-12-08;Telefonica Brasil S.a.;;LTE;;-8.990666;-35.667666;-8.990666;-35.667666;FAZENDA MANGABINHA, KM 16, BR101;ZONA RURAL;S/N;;57970000;;10/01/2025;10/01/2025;2025-01;Licenciada;Secundário;VIVO;2500;X;4G;82;2705606;Novo Lino - AL;AL;Alagoas
50409307637;686830431;;010;;;;;798;743;10M0G7W;97692014;2029-12-08;CLARO S.A.;;LTE;;-8.94362;-35.66395;-8.94362;-35.66395;RUA SÃO JOSÉ;CENTRO;145;;57970000;;12/05/2005;11/06/2024;2005-05;Licenciada;Primário;CLARO;700;Bl 8-9;4G;82;2705606;Novo Lino - AL;AL;Alagoas
50409307637;686830431;;010;;;;;892.75;847.75;2M50G7W;50502011;2027-08-25;CLARO S.A.;;WCDMA;;-8.94362;-35.66395;-8.94362;-35.66395;RUA SÃO JOSÉ;CENTRO;145;;57970000;;12/05/2005;11/06/2024;2005-05;Licenciada;Primário;CLARO;850;B;3G;82;2705606;Novo Lino - AL;AL;Alagoas
50409428698;534230903;;010;;;;;1828.75;1733.75;2M50G7W;125002022;2028-11-29;TIM S A;;LTE;;-8.944194;-35.663194;-8.944194;-35.663194;RUA PROJETADA;CENTRO;0;;57970000;;01/09/2000;09/12/2025;2000-09;Licenciada;Primário;TIM;1800;SE6;4G;82;2705606;Novo Lino - AL;AL;Alagoas
50409146285;1016395229;;010;;;;;788;733;10M0G7W;97432014;2029-12-08;Telefonica Brasil S.a.;;LTE;;-8.990666;-35.667666;-8.990666;-35.667666;FAZENDA MANGABINHA, KM 16, BR101;ZONA RURAL;S/N;;57970000;;10/01/2025;10/01/2025;2025-01;Licenciada;Primário;VIVO;700;Bl 6-7;4G;82;2705606;Novo Lino - AL;AL;Alagoas
50409146285;1016395229;;010;;;;;788;733;10M0G7W;27662022;2029-12-08;Telefonica Brasil S.a.;;LTE;;-8.990666;-35.667666;-8.990666;-35.667666;FAZENDA MANGABINHA, KM 16, BR101;ZONA RURAL;S/N;;57970000;;10/01/2025;10/01/2025;2025-01;Licenciada;Secundário;VIVO;700;Bl 6-7;4G;82;2705606;Novo Lino - AL;AL;Alagoas
50409428698;534230903;;010;;;;;1842.5;1747.5;15M0G7W;29232024;2028-04-30;TIM S A;;LTE;;-8.944194;-35.663194;-8.944194;-35.663194;RUA PROJETADA;CENTRO;0;;57970000;;01/09/2000;09/12/2025;2000-09;Licenciada;Secundário;TIM;1800;NÃO IDENTIFICADA;4G;82;2705606;Novo Lino - AL;AL;Alagoas
50409307637;686830431;;010;;;;;2140;1950;10M0G7W;34672011;2026-06-01;CLARO S.A.;;LTE;;-8.94362;-35.66395;-8.94362;-35.66395;RUA SÃO JOSÉ;CENTRO;145;;57970000;;12/05/2005;11/06/2024;2005-05;Licenciada;Primário;CLARO;2100;H;4G;82;2705606;Novo Lino - AL;AL;Alagoas
50409146285;693180943;;010;;;;;788;733;10M0G7W;27662022;2029-12-08;TELEFONICA BRASIL S.A.;;LTE;;-8.94444;-35.66111;-8.94444;-35.66111;RUA JOSEFA GOUVEIA DE AUROLA;CENTRO;S/N;RBR-NÃO;57970000;;24/02/2011;03/09/2025;2011-02;Licenciada;Secundário;VIVO;700;Bl 6-7;4G;82;2705606;Novo Lino - AL;AL;Alagoas
50409428698;534230903;;010;;;;;1831.25;1736.25;2M50G7W;125002022;2028-11-29;TIM S A;;LTE;;-8.944194;-35.663194;-8.944194;-35.663194;RUA PROJETADA;CENTRO;0;;57970000;;01/09/2000;09/12/2025;2000-09;Licenciada;Primário;TIM;1800;SE7;4G;82;2705606;Novo Lino - AL;AL;Alagoas
50409146285;693180943;;010;;;;;788;733;10M0G7W;51782021;2038-04-30;TELEFONICA BRASIL S.A.;;;;-8.94444;-35.66111;-8.94444;-35.66111;RUA JOSEFA GOUVEIA DE AUROLA;CENTRO;S/N;RBR-NÃO;57970000;;24/02/2011;03/08/2023;2011-02;Licenciada;Secundário;VIVO;700;Bl 6-7;;82;2705606;Novo Lino - AL;AL;Alagoas
50409146285;1016395229;;010;;;;;788;733;10M0G7W;97432014;2029-12-08;Telefonica Brasil S.a.;;LTE;;-8.990666;-35.667666;-8.990666;-35.667666;FAZENDA MANGABINHA, KM 16, BR101;ZONA RURAL;S/N;;57970000;;10/01/2025;10/01/2025;2025-01;Licenciada;Primário;VIVO;700;Bl 6-7;4G;82;2705606;Novo Lino - AL;AL;Alagoas
50409307637;686830431;;010;;;;;885;840;10M0G7W;50502011;2027-08-25;CLARO S.A.;;LTE;;-8.94362;-35.66395;-8.94362;-35.66395;RUA SÃO JOSÉ;CENTRO;145;;57970000;;12/05/2005;11/06/2024;2005-05;Licenciada;Primário;CLARO;850;B;4G;82;2705606;Novo Lino - AL;AL;Alagoas
50409307637;686830431;;010;;;;;768;713;10M0G7W;128572024;2027-11-05;CLARO S.A.;;LTE;;-8.94362;-35.66395;-8.94362;-35.66395;RUA SÃO JOSÉ;CENTRO;145;;57970000;;12/05/2005;06/12/2024;2005-05;Licenciada;Secundário;CLARO;700;Bl 2-3;4G;82;2705606;Novo Lino - AL;AL;Alagoas
50409146285;1014340800;;010;;;;;2160;1970;5M00G7W;48412023;2032-12-22;TELEFONICA BRASIL S.A.;;WCDMA;;-9.611361;-35.687694;-9.611361;-35.687694;RUA PROFESSORA NOEMIA GAMA RAMALHO;JACARECICA;400;-;57038620;;18/10/2022;18/12/2023;2022-10;Licenciada;Primário;VIVO;2100;J;3G;82;2704302;Maceió - AL;AL;Alagoas
50409307637;687470340;;010;;;;;892.75;847.75;2M50G7W;50502011;2026-06-01;CLARO S.A.;;WCDMA;;-9.65155;-35.74166;-9.65155;-35.74166;R GENERAL HERMES;BOM PARTO;S/N;;57017201;;28/12/2005;11/01/2024;2005-12;Licenciada;Primário;CLARO;850;B;3G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;665602162;02558157000162;010;;;;;1821.25;1726.25;200KG7W;56272015;2031-03-12;Telefonica Brasil S.a.;2;GSM;;-9.66056;-35.72111;-9.66056;-35.72111;RUA ESCRIVAO JOSE DE SOUZA;POCO;S/N;;57025820;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;1800;SE3;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;1014455356;;010;;;;;788;733;10M0G7W;51782021;2029-12-08;TELEFONICA BRASIL S.A.;;LTE;;-9.652006;-35.741369;-9.652006;-35.741369;RUA GENERAL HERMES;BOM PARTO;S/N;;57017201;;08/11/2022;10/07/2024;2022-11;Licenciada;Secundário;VIVO;700;Bl 6-7;4G;82;2704302;Maceió - AL;AL;Alagoas
50409307637;687470340;;010;;;;;3350;3350;100MG7W;105752021;2026-06-01;CLARO S.A.;;NR;SA-NSA;-9.65155;-35.74166;-9.65155;-35.74166;R GENERAL HERMES;BOM PARTO;S/N;;57017201;;28/12/2005;11/01/2024;2005-12;Licenciada;Primário;CLARO;3500;3300-3400;5G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;665603088;02558157000162;010;;;;;1812.5;1717.5;200KG7W;147522023;2031-03-12;Telefonica Brasil S.a.;3;GSM;;-9.54417;-35.75139;-9.54417;-35.75139;RUA TANCREDO NEVES;GUAXUMA;1111;;57038730;;21/06/2002;11/03/2025;2002-06;Licenciada;Secundário;VIVO;1800;D;2G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;1015731900;;010;;;;;3550;3550;100MG7W;105812021;2041-12-08;TIM S A;;NR;SA-NSA;-9.664262;-35.699571;-9.664262;-35.699571;RUA JOSE FREITAS MOURA;PONTA VERDE;52;;57035160;;01/04/2024;25/10/2024;2024-04;Licenciada;Primário;TIM;3500;3500-3600;5G;82;2704302;Maceió - AL;AL;Alagoas
50409307637;441067930;;010;;;;;2117.5;1927.5;5M00G7W;48372023;2026-06-01;CLARO S.A.;;LTE;;-9.66378;-35.73661;-9.66378;-35.73661;R DO SOL;CENTRO;176;ANTIGA RUA JOÃO PESSOA;57020070;;19/11/1999;13/06/2023;1999-11;Licenciada;Primário;CLARO;2100;F;4G;82;2704302;Maceió - AL;AL;Alagoas
